AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,57.1,49.1,20.1,37.6,34.0,26.1,20.3,20.8,20.0,18.4
Cash_from_Operations,124.1,-7.5,124.1,146.3,112.5,144.4,178.8,131.8,92.6,128.7
Diluted_EPS,2.251,0.023,-1.84,1.62,1.188,1.78,1.816,1.503,0.851,0.667
Goodwill_Intangibles,287.7,302.9,366.4,500.9,521.4,554.5,242.8,378.9,286.7,468.3
LT_Debt,395.8,428.3,448.0,455.8,503.7,505.1,234.9,276.8,330.6,365.7
Net_Income,112.3,1.2,-97.4,89.6,69.4,111.4,119.4,104.3,60.4,46.1
Revenue,2502.1,1803.3,1481.9,2319.1,2267.3,1767.2,1845.4,2027.5,1863.3,1635.7
Shares_Diluted,49.881,51.608,52.945,55.29,58.43,62.599,65.762,69.368,71.063,69.081
Total_Assets,1203.5,1107.1,1161.5,1304.6,1304.4,1351.5,898.7,949.7,928.7,912.2
Total_Liabilities,805.9,781.5,756.6,783.6,830.5,845.5,426.3,509.9,537.8,589.9
