AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2.5,5.4,0.7,2.6,8.5,0.3,0.7,0.0
Cash_from_Operations,-34.3,-31.8,-21.8,-8.4,1.0,-0.6,-0.1,-0.1
Diluted_EPS,-0.408,-1.163,-0.261,-0.115,-0.192,-0.072,-0.101,-0.027000000000000003
Goodwill_Intangibles,224.6,53.7,99.3,68.3,9.4,0.6,,
LT_Debt,32.1,29.3,1.3,3.8,10.4,0.1,0.0,0.0
Net_Income,-39.3,-89.8,-12.1,-3.5,-3.6,-1.1,-1.2,-0.3
Revenue,279.5,253.7,52.2,52.2,25.3,2.4,1.0,1.0
Shares_Diluted,96.348,77.252,46.448,30.617,18.8896,15.4039,12.3856,12.3856
Total_Assets,443.2,251.1,286.9,67.7,26.7,1.2,1.3,1.1
Total_Liabilities,298.9,158.9,132.4,14.9,21.8,0.7,0.8,0.6
