AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,-0.1,-0.1,0.0,-0.1,-0.1,-0.1,-0.1
Diluted_EPS,-0.005,-0.002,-0.007,-0.006,0.004,-0.001,-0.002
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-0.6,-0.3,-0.6,-0.5,0.3,-0.1,-0.1
Revenue,,,,0.0,0.0,0.0,0.0
Shares_Diluted,127.8382,113.3097,92.7041,82.5936,75.0843,60.0356,59.7206
Total_Assets,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Total_Liabilities,5.4,4.9,4.8,4.3,3.8,1.3,1.2
