AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,6.4,6.2,7.0,1.2,4.1,4.2,1.4,2.9
Cash_from_Operations,65.8,66.2,71.0,50.4,44.0,27.8,22.3,27.9
Diluted_EPS,1.29,1.301,1.059,0.815,0.654,0.464,0.417,0.28600000000000003
Goodwill_Intangibles,22.0,22.5,23.0,22.9,13.7,13.7,13.7,13.7
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,65.1,67.0,55.8,42.9,34.2,24.6,22.3,15.4
Revenue,252.1,266.1,227.7,185.1,149.7,123.3,108.7,95.2
Shares_Diluted,50.4182,51.4928,52.6598,52.6636,52.2483,53.0719,53.5678,53.835
Total_Assets,6619.8,6343.7,6178.7,5299.5,4436.0,3524.5,3278.5,2682.1
Total_Liabilities,5851.0,5617.1,5504.0,4653.1,3828.7,2936.4,2700.8,2432.9
