AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0
Cash_from_Operations,-2.3,-1.9,-3.5,-6.5,-3.7,-6.2,-6.7,-6.2,-8.8,-0.4
Diluted_EPS,-0.635,-0.382,-0.772,-1.174,-6.587,-11.369,-3.957,-21.988,-3.651,-1.819
Goodwill_Intangibles,1.6,2.3,0.7,0.9,2.8,18.5,29.6,32.7,60.6,1.5
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-2.6,-2.8,-4.4,-3.8,-15.1,-22.3,-4.1,-38.3,-3.7,-1.4
Revenue,8.3,6.1,4.5,5.0,7.6,16.1,26.2,38.2,11.6,4.0
Shares_Diluted,4.0976,7.2217,5.6381,3.2739,2.2894,1.9604,1.0384,1.7398,1.002,0.7898
Total_Assets,6.8,9.0,8.7,6.6,5.4,19.0,41.1,41.4,74.6,22.0
Total_Liabilities,4.3,6.2,5.3,4.0,6.6,8.7,12.4,21.2,21.0,1.5
