AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,6.8,13.4,10.1,14.4,11.0,12.3,15.3,17.7,15.6,15.0
Cash_from_Operations,-52.1,-51.8,-88.0,-9.5,17.3,2.5,15.3,9.0,6.9,-4.5
Diluted_EPS,-8.33,-20.715,-13.623,-90.518,-2.577,1.262,-9.226,5.945,-0.0069999999999999,-0.341
Goodwill_Intangibles,,,,65.9,86.2,69.3,78.9,81.1,85.1,88.7
LT_Debt,10.2,10.0,0.0,0.0,49.1,42.1,77.3,73.4,69.4,67.7
Net_Income,-54.6,-84.7,-33.8,-211.6,-5.2,2.5,-17.9,11.6,-0.4,-19.2
Revenue,82.0,90.5,101.7,117.4,92.1,279.6,272.9,282.3,262.8,198.0
Shares_Diluted,6.5552,4.0864,2.4799,2.3381,2.0342,2.0198,1.941,1.9528,56.7359,56.2586
Total_Assets,70.2,123.8,122.7,344.5,361.2,345.9,368.0,380.7,378.1,369.9
Total_Liabilities,86.0,105.6,98.5,243.5,111.3,100.2,143.1,143.0,157.5,152.3
