AAII_YR_DATA,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017
Capital_Expenditures,235.0,112.1,52.8,80.2,35.9,22.9,6.6
Cash_from_Operations,941.0,574.8,356.6,99.9,-23.0,-58.8,-52.0
Diluted_EPS,-0.786,-1.034,-0.425,-0.958,-0.712,-0.719,-0.551
Goodwill_Intangibles,517.5,513.8,99.2,8.2,9.0,10.2,0.4
LT_Debt,741.0,739.5,738.0,0.0,0.0,16.0,4.9
Net_Income,-183.2,-234.8,-92.6,-141.8,-140.1,-141.3,-108.4
Revenue,2241.2,1451.6,874.4,481.4,249.8,118.8,52.7
Shares_Diluted,233.139,227.142,217.756,148.062,196.689,196.689,196.689
Total_Assets,5026.5,3618.4,2732.5,1404.9,433.2,217.7,91.4
Total_Liabilities,3562.9,2592.6,1862.0,662.8,363.1,236.2,120.1
