AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012
Capital_Expenditures,,,0.8,0.7,0.9,2.4,3.0,0.7
Cash_from_Operations,,,7.0,8.6,-2.7,8.1,-0.6,7.9
Diluted_EPS,-0.109,1.565,0.003,-0.346,-0.714,-2.17,-0.25,-0.25
Goodwill_Intangibles,0.1,0.1,0.2,0.5,0.6,0.6,0.9,1.2
LT_Debt,34.7,30.0,40.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-0.9,13.2,0.0,-2.9,-6.0,-8.1,-1.0,-1.0
Revenue,19.0,18.8,19.6,22.1,18.4,19.6,24.6,24.6
Shares_Diluted,7.8282,8.0261,8.4198,8.4004,8.4107,8.3735,8.3724,8.3803
Total_Assets,556.0,550.5,545.4,563.3,566.5,575.5,559.4,558.3
Total_Liabilities,502.1,495.1,491.7,498.7,514.1,514.5,495.9,505.7
