AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,0.5,2.2,3.3,1.9,1.0,0.2,1.2,3.1
Cash_from_Operations,13.2,12.2,-0.5,3.4,3.0,3.5,2.0,-1.0
Diluted_EPS,1.161,1.013,0.607,0.458,0.344,0.066,0.064,0.936
Goodwill_Intangibles,3.2,3.3,3.3,3.4,3.5,3.6,3.2,0.2
LT_Debt,20.0,10.0,10.0,0.0,0.0,0.0,4.5,0.0
Net_Income,7.2,6.2,3.7,2.8,2.1,0.3,0.2,2.3
Revenue,29.5,23.1,21.4,18.6,15.6,13.0,8.3,6.3
Shares_Diluted,6.2086,6.1602,6.1591,6.1548,6.1519,4.8979,2.6903,2.4119
Total_Assets,824.8,758.9,602.4,446.2,378.7,327.3,287.8,170.7
Total_Liabilities,767.9,699.4,548.5,398.6,334.3,284.8,261.1,153.2
