AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,99.9,102.6,137.1,149.0,135.2,6.3,28.5
Cash_from_Operations,31.7,31.3,28.5,21.5,16.0,14.8,11.2
Diluted_EPS,0.326,3.9,0.526,0.351,0.053,-0.344,0.0
Goodwill_Intangibles,21.9,20.8,18.0,15.7,13.1,13.6,4.3
LT_Debt,396.6,378.7,491.2,336.9,307.1,142.3,89.3
Net_Income,8.3,104.4,12.1,7.1,0.7,-2.7,0.0
Revenue,59.3,64.8,52.6,41.2,33.6,25.1,17.4
Shares_Diluted,25.343,27.354,25.971,20.256,13.828,7.838,4.7027
Total_Assets,855.6,786.6,768.0,603.1,485.6,305.2,185.9
Total_Liabilities,486.5,401.8,513.8,358.7,328.3,156.0,98.6
