AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,14.4,6.0,10.3,9.9,10.3,8.1,4.3
Cash_from_Operations,100.9,91.5,27.8,56.4,59.2,47.9,51.8
Diluted_EPS,9.163,7.856,6.642,7.438,7.032,4.313,4.284
Goodwill_Intangibles,17.6,17.6,17.6,17.6,17.6,17.6,17.6
LT_Debt,119.2,119.2,119.2,69.2,69.2,69.2,69.2
Net_Income,73.4,59.6,51.1,58.0,54.9,33.6,33.4
Revenue,211.5,178.7,166.6,165.9,154.5,134.4,118.2
Shares_Diluted,8.0051,7.5921,7.699,7.8005,7.8005,7.8005,7.8005
Total_Assets,6317.3,6218.6,5178.3,3867.7,3710.3,3481.8,3057.0
Total_Liabilities,5892.7,5800.6,4802.0,3525.2,3413.4,3223.5,2821.7
