AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,4.2,13.1,34.8,6.6,2.2,0.2,0.0
Cash_from_Operations,-61.4,-63.4,-48.8,-38.6,-25.3,-5.4,-0.7
Diluted_EPS,-0.698,-1.216,-1.197,-1.474,-3.312,-0.08,-0.027
Goodwill_Intangibles,0.0,0.6,2.8,5.1,7.3,0.0,0.9
LT_Debt,0.0,5.9,1.7,2.0,0.0,0.0,0.0
Net_Income,-65.8,-96.2,-96.4,-120.8,-236.9,-6.2,-2.0
Revenue,,0.0,0.0,0.0,0.2,0.6,0.6
Shares_Diluted,94.2101,79.1322,80.5839,81.979,71.5196,76.9636,76.9636
Total_Assets,143.1,181.9,250.4,317.5,366.8,60.0,2.1
Total_Liabilities,22.4,35.9,31.6,24.1,10.9,2.4,5.0
