AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017
Capital_Expenditures,19.9,9.5,1.1,1.0,0.3,1.6
Cash_from_Operations,-61.7,-49.8,-36.8,-27.2,-17.2,-13.4
Diluted_EPS,-2.987,-2.558,-2.609,-1.606,-0.833,-0.769
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-77.4,-64.8,-56.8,-35.0,-18.1,-16.8
Revenue,,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,25.924,25.32,21.783,21.783,21.783,21.783
Total_Assets,145.6,201.6,182.3,50.8,25.7,19.1
Total_Liabilities,85.1,71.6,47.6,8.5,4.8,5.0
