AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,3.4,7.7,3.4,6.7,3.4,3.8,1.0
Cash_from_Operations,-42.4,-34.1,-44.9,-34.4,-14.3,0.7,-6.5
Diluted_EPS,-2.33,-2.477,-1.157,-1.248,-1.437,-0.385,-0.261
Goodwill_Intangibles,3.0,2.1,1.5,0.8,0.1,,
LT_Debt,17.3,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-78.8,-76.4,-35.0,-18.8,-14.4,-9.2,-6.3
Revenue,47.8,63.2,68.8,53.3,34.0,18.2,9.2
Shares_Diluted,33.8109,30.8276,30.2433,15.0549,10.0,24.0084,24.0084
Total_Assets,87.4,134.1,205.5,177.0,90.6,33.3,29.1
Total_Liabilities,141.2,127.3,127.3,63.2,52.4,26.7,17.9
