AAII_YR_DATA,11/30/2021,11/30/2020,11/30/2019,11/30/2018,11/30/2017,11/30/2016,04/30/2016
Capital_Expenditures,16.6,23.4,20.2,5.7,0.8,0.1,
Cash_from_Operations,-46.9,-15.7,-7.6,-8.7,-2.2,0.1,0.3
Diluted_EPS,-0.884,-0.486,-0.176,-0.652,-0.234,-0.49,-1.181
Goodwill_Intangibles,145.1,35.9,19.1,14.3,3.9,,
LT_Debt,4.3,10.8,0.0,0.0,0.0,0.0,0.0
Net_Income,-49.0,-20.7,-6.5,-15.9,-4.4,-8.3,-0.8
Revenue,78.2,83.8,58.1,0.1,0.0,,
Shares_Diluted,55.4903,42.5183,37.1875,24.3914,18.7354,17.0074,0.6695
Total_Assets,344.7,167.6,154.8,53.7,8.9,2.7,2.0
Total_Liabilities,85.2,40.2,22.0,1.0,1.7,3.9,1.4
