AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,,5.1,3.3,5.3,2.1,4.3,4.3,5.2,2.0
Cash_from_Operations,146.3,47.4,70.0,58.4,46.8,44.2,31.5,25.8,61.2
Diluted_EPS,2.455,2.106,2.587,1.971,1.038,1.947,1.427,1.1840000000000002,1.228
Goodwill_Intangibles,164.2,109.3,109.6,110.3,111.2,111.8,106.8,10.3,55.6
LT_Debt,197.1,79.1,78.9,78.8,78.6,93.7,94.2,15.9,70.7
Net_Income,95.5,41.2,50.6,38.4,20.1,34.8,20.7,13.4,43.4
Revenue,384.6,184.2,181.5,169.0,149.8,137.7,106.2,74.9,175.5
Shares_Diluted,38.903,19.549,19.559,19.468,19.379,17.851,14.477,11.355,35.3063
Total_Assets,12066.4,6434.3,4921.5,4700.7,4430.0,4054.6,3782.0,2288.5,4028.2
Total_Liabilities,10873.7,5916.5,4424.4,4246.9,4000.8,3646.6,3440.8,2113.4,3592.7
