AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,301.6,5.6,148.6,46.2,1.2,293.3,466.5,60.9,123.9,108.8
Cash_from_Operations,288.5,53.1,205.4,184.3,73.9,170.8,170.4,234.4,107.0,117.9
Diluted_EPS,5.969,-9.525,-0.803,-1.579,-7.632,-0.954,2.35,8.434,1.586,-3.628
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1376.8,1200.3,1267.9,1298.8,1435.0,1526.0,1465.7,1074.3,1189.8,1253.9
Net_Income,168.3,-187.2,-15.1,-28.0,-133.0,-16.2,39.9,144.8,25.1,-41.1
Revenue,860.4,546.1,644.1,597.5,529.9,529.2,481.8,587.7,501.0,418.4
Shares_Diluted,28.1881,19.6503,18.7686,17.7516,17.4223,16.9427,16.981,17.1655,15.8229,11.3398
Total_Assets,3308.6,2894.8,3112.3,3154.1,3205.1,3373.6,3277.6,2893.2,2699.1,2483.9
Total_Liabilities,1836.7,1654.0,1758.6,1702.7,1710.3,1879.4,1872.4,1489.7,1532.6,1497.4
