AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.1,0.0,0.0,0.1,0.1,0.0,0.2,0.2,0.5,0.9
Cash_from_Operations,-16.1,-14.0,-10.4,-9.1,-10.6,-7.9,-7.4,-16.1,-14.0,-16.8
Diluted_EPS,-0.405,-0.404,-0.452,-2.582,-9.771,-12.672,-15.129,-34.052,-48.933,-51.198
Goodwill_Intangibles,1.9,2.0,1.5,1.2,0.9,0.9,0.9,0.9,0.9,1.1
LT_Debt,0.0,0.0,1.9,6.0,2.3,1.8,0.0,0.0,0.0,0.0
Net_Income,-19.4,-19.1,-14.4,-9.4,-9.8,-8.3,-7.5,-15.2,-17.5,-16.2
Revenue,0.1,0.1,0.2,0.1,0.4,0.4,0.1,0.1,0.2,0.2
Shares_Diluted,48.0473,47.34,31.8428,3.6427,1.0043,0.6517,0.4959,0.4473,0.3566,0.3169
Total_Assets,40.5,57.7,64.6,20.8,13.8,14.2,18.9,22.8,29.4,31.9
Total_Liabilities,2.0,0.8,3.3,7.3,8.7,5.5,3.4,2.4,4.4,2.6
