AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1
Cash_from_Operations,-10.9,2.1,1.8,-24.7,-21.2,-28.8,-29.1,-70.5
Diluted_EPS,3.001,2.895,0.31,4.336,1.522,-2.272,-0.835,0.535
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,93.1,89.8,9.6,134.5,47.2,-70.3,-25.8,16.6
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,31.02,31.008,31.008,31.008,31.008,30.928,30.92,30.999
Total_Assets,254.5,390.8,330.3,374.7,264.2,214.6,304.6,327.7
Total_Liabilities,44.9,40.8,32.7,84.1,93.8,106.1,129.0,119.8
