AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,-0.1,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0
Diluted_EPS,-0.004,-327.132,-179.972,,,,,,-784.096
Goodwill_Intangibles,,,,,,,0.1,0.1,
LT_Debt,0.1,0.1,0.2,0.2,0.1,0.1,0.0,0.0,0.0
Net_Income,-0.1,-104.5,-46.6,-46.6,-35.3,-0.2,-0.2,-0.1,-0.1
Revenue,,,,,0.0,0.0,0.0,0.1,0.1
Shares_Diluted,25.9306,0.3194,0.259,,,,,,
Total_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
Total_Liabilities,0.6,0.5,0.4,0.3,0.3,0.2,0.2,0.1,0.1
