AAII_YR_DATA,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012
Capital_Expenditures,,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,-0.2,-0.5,-1.7,-0.8,-0.6,-0.6,-0.3
Diluted_EPS,-0.001,-0.004,-0.01,-0.009,-0.009,-0.016,-0.011
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-0.5,-2.1,-4.3,-3.3,-2.3,-3.3,-1.7
Revenue,,0.0,0.5,,0.0,0.0,0.0
Shares_Diluted,663.1498,501.7848,415.1877,352.3204,271.6957,214.0455,161.276
Total_Assets,0.0,0.0,0.3,0.3,0.2,0.1,0.0
Total_Liabilities,4.9,4.7,4.0,11.2,11.5,11.4,10.9
