AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,09/30/2014,09/30/2013
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,,0.2
Cash_from_Operations,-3.2,-4.5,-3.5,-0.3,-0.6,-1.2,-0.8
Diluted_EPS,-0.213,-0.293,-0.078,-0.008,0.334,0.755,-0.33
Goodwill_Intangibles,0.1,0.1,6.8,0.1,0.1,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-10.8,-13.7,-2.2,-0.2,7.6,1.7,-0.8
Revenue,0.1,0.2,0.4,0.2,0.5,0.0,0.0
Shares_Diluted,50.8776,46.6123,28.2839,23.0001,22.8111,2.3,2.3
Total_Assets,0.3,1.5,22.2,13.4,39.8,1.0,1.0
Total_Liabilities,4.3,5.2,5.3,2.9,11.9,0.0,1.7
