AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,13.1,3.6,3.2,2.3,2.7,3.1,1.8
Cash_from_Operations,47.8,40.8,21.6,22.0,11.1,22.4,21.0
Diluted_EPS,5.291,4.811,4.005,4.406,3.055,2.903,2.659
Goodwill_Intangibles,3.9,3.9,4.2,4.3,4.0,3.7,3.4
LT_Debt,36.1,36.1,36.1,36.1,404.1,431.6,291.2
Net_Income,39.7,36.2,22.3,24.5,23.0,21.9,20.0
Revenue,159.1,137.1,113.4,96.7,90.1,85.4,79.8
Shares_Diluted,7.5028,7.5276,5.5679,5.5679,7.5351,7.5312,7.5385
Total_Assets,5492.4,5163.9,4785.6,4462.6,3947.4,3624.0,3431.2
Total_Liabilities,5159.8,4863.5,4525.3,4222.6,3732.9,3431.5,3254.7
