AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,13.4,11.3,12.5,13.3,15.0,14.1,12.2
Cash_from_Operations,22.5,23.1,11.7,9.7,43.4,-12.5,37.4
Diluted_EPS,-0.189,-1.468,0.289,0.073,-0.614,0.824,-0.17
Goodwill_Intangibles,159.9,162.0,227.5,234.2,244.0,291.9,307.8
LT_Debt,149.7,0.0,128.4,107.5,99.3,104.5,69.0
Net_Income,-10.1,-76.7,15.9,3.9,-32.4,43.7,-8.7
Revenue,1157.8,1121.1,1138.4,1094.4,1028.9,1000.1,891.0
Shares_Diluted,53.293,52.23,54.944,54.46,52.791,53.104,50.875
Total_Assets,629.3,621.7,649.6,594.0,608.5,631.3,614.7
Total_Liabilities,451.0,440.8,365.1,331.8,354.3,335.1,369.2
