AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,8.2,12.2,5.4,3.8,19.2,55.7,46.6
Cash_from_Operations,6.5,9.4,-25.4,-26.3,49.1,21.3,70.3
Diluted_EPS,-3.505,-5.01,10.321,-1.856,-7.061,-19.763,-9.484
Goodwill_Intangibles,0.6,30.6,27.7,14.3,16.9,124.5,558.1
LT_Debt,30.0,27.6,33.5,6.0,11.8,592.5,549.7
Net_Income,-54.9,-59.3,120.7,-168.9,-195.5,-515.6,-232.3
Revenue,168.2,197.5,176.1,152.2,356.7,536.3,525.8
Shares_Diluted,15.676,11.829,11.696,90.979,27.681,26.09,24.492
Total_Assets,236.1,295.9,311.3,342.6,522.6,871.6,1410.8
Total_Liabilities,61.7,99.5,68.3,511.7,560.9,718.6,766.4
