AAII_YR_DATA,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013
Capital_Expenditures,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Cash_from_Operations,-0.9,-0.7,-0.1,0.0,-0.1,0.0,-0.2,-0.2,-0.4,-0.4
Diluted_EPS,-0.104,-0.223,-4.222,0.469,-2.932,-0.536,-0.331,-2.033,-3.639,-7.342
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.2,0.1,0.2,0.2,0.1,0.1,0.0,0.0,0.0
Net_Income,-1.7,-2.5,-6.8,2.3,-4.0,-0.5,-0.2,-1.3,-1.9,-2.5
Revenue,,0.0,0.0,0.0,0.7,1.2,0.8,1.2,0.4,0.0
Shares_Diluted,16.5256,11.2598,1.6035,5.0005,1.354,0.931,0.7335,0.6497,0.5358,0.3436
Total_Assets,0.1,0.2,0.0,0.2,0.2,0.0,0.1,0.1,0.1,0.2
Total_Liabilities,4.8,4.1,3.6,2.5,4.8,1.1,0.9,1.0,1.0,0.9
