AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2.4,1.5,1.1,1.5,19.2,8.3,16.9
Cash_from_Operations,34.2,7.1,27.6,1.0,-16.5,129.8,147.6
Diluted_EPS,-3.411,-5.198,-2.546,-5.715,-2.293,-11.724,-23.836
Goodwill_Intangibles,84.0,170.0,115.1,131.2,300.4,152.8,305.9
LT_Debt,119.4,119.5,116.7,144.2,175.1,182.9,214.2
Net_Income,-48.2,-71.2,-30.2,-65.1,-25.1,-128.3,-251.9
Revenue,174.7,180.0,197.6,172.8,221.5,509.6,549.2
Shares_Diluted,14.131,13.692,11.876,11.4,10.957,10.9393,10.5671
Total_Assets,233.2,292.6,301.1,313.2,435.1,617.3,864.7
Total_Liabilities,270.0,286.3,271.5,260.3,323.1,481.6,606.9
