AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,22.8,20.1,48.2,54.3,30.3,53.9,18.0
Cash_from_Operations,89.7,211.2,93.6,-98.0,77.2,66.5,59.1
Diluted_EPS,1.254,0.987,0.722,1.166,1.105,0.916,0.897
Goodwill_Intangibles,120.0,123.9,131.9,119.0,52.4,45.5,43.7
LT_Debt,382.1,346.2,512.9,347.7,60.4,68.2,57.6
Net_Income,57.7,45.5,33.5,54.2,51.5,42.7,41.6
Revenue,16670.5,16395.3,15687.6,14529.4,11069.4,10280.1,9767.6
Shares_Diluted,46.0,46.1,46.4,46.5,46.6,46.6,46.4
Total_Assets,1898.4,1666.1,1782.5,1492.2,1077.3,1029.6,956.8
Total_Liabilities,1306.5,1099.1,1227.3,962.4,583.3,568.3,522.8
