AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,3.3,3.1,10.0,31.3,16.0,5.1,3.3,0.2,0.1
Cash_from_Operations,-99.2,-64.7,-150.4,-152.6,-93.2,-79.8,-55.7,-33.7,-16.4
Diluted_EPS,-1.615,-3.989,-4.393,-5.582,-4.108,-3.4,-2.884,-1.998,-6.376
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,234.5,210.4,188.7,0.0,123.8,123.5,123.2,124.2,0.0
Net_Income,-74.8,-183.1,-199.6,-232.6,-145.1,-99.1,-74.4,-48.1,-31.6
Revenue,194.1,83.1,69.9,24.2,,,,0.0,
Shares_Diluted,46.3363,45.8973,45.4272,41.664,35.3245,29.1356,25.7812,24.0867,4.9558
Total_Assets,431.4,402.0,452.6,285.0,290.3,248.3,159.1,161.1,70.5
Total_Liabilities,448.7,378.1,285.7,57.2,154.7,142.9,140.4,133.0,3.5
