AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,4.3,2.4,3.5,5.9,13.1,8.7,4.4,7.1
Cash_from_Operations,36.7,-38.2,-118.3,44.2,-17.6,61.2,-43.3,-24.2
Diluted_EPS,-0.892,-1.282,-1.953,-0.301,0.269,0.688,0.265,-1.269
Goodwill_Intangibles,230.1,208.1,219.7,96.6,73.7,74.2,70.3,65.8
LT_Debt,5.1,10.4,10.4,0.0,0.0,0.0,0.0,0.0
Net_Income,-68.5,-104.6,-142.6,-20.9,19.2,42.4,17.8,-85.3
Revenue,538.0,322.8,131.3,524.9,530.6,523.9,411.2,421.7
Shares_Diluted,76.823,81.625,73.001,69.465,71.254,61.548,67.1821,67.1821
Total_Assets,804.2,822.1,841.0,801.2,763.9,738.7,353.7,348.2
Total_Liabilities,763.2,697.6,608.9,607.0,516.4,520.7,436.0,431.3
