AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,,,,,,0.0,0.0
Cash_from_Operations,-2.7,-2.4,-3.4,-2.4,-3.9,-3.4,0.0
Diluted_EPS,-1.088,-1.267,-2.909,-1.645,-3.501,-6.91,-1.462
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.3,0.0,3.0,3.3,0.0
Net_Income,-6.2,-5.9,-10.4,-5.1,-4.9,-3.5,-0.2
Revenue,,,,,,1.4,1.0
Shares_Diluted,5.7003,4.6621,3.5661,3.1069,1.4073,0.511,0.145
Total_Assets,3.1,1.9,0.8,0.9,1.7,2.5,0.5
Total_Liabilities,1.8,1.6,4.5,5.5,4.4,3.8,0.7
