AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,84.0,217.8,74.9,67.1,28.3,28.4,6.4
Cash_from_Operations,338.7,725.5,11.4,-533.4,-485.9,-258.3,-99.2
Diluted_EPS,-0.335,-0.885,0.585,0.573,0.259,-0.077,-0.085
Goodwill_Intangibles,1736.4,1667.5,209.2,75.2,61.9,47.1,48.2
LT_Debt,548.8,902.9,591.1,343.5,414.2,414.2,3.6
Net_Income,-104.5,-273.3,171.8,161.6,60.6,-21.5,-23.5
Revenue,1994.5,1233.0,665.3,518.2,317.7,154.2,88.5
Shares_Diluted,311.88,308.9054,293.7375,282.1657,234.2806,277.0731,277.0731
Total_Assets,8497.7,8467.8,6386.2,3943.7,2673.9,1334.8,772.3
Total_Liabilities,5904.1,5745.0,3398.5,2742.4,1649.4,1240.8,665.8
