AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,8.0,70.4,1.6,8.8,3.1,11.2,9.6
Cash_from_Operations,18.9,10.8,3.9,-3.1,0.5,11.7,7.8
Diluted_EPS,0.098,0.9,0.979,-2.269,-1.555,1.217,0.732
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,139.6,147.1,22.1,16.2,3.5,2.1,12.8
Net_Income,0.8,7.1,6.3,-12.4,-8.3,6.9,4.3
Revenue,116.6,53.1,22.5,8.2,11.7,24.1,18.6
Shares_Diluted,8.095,7.839,6.452,5.468,5.335,5.7012,5.8548
Total_Assets,298.3,310.9,60.0,42.7,32.7,41.6,46.8
Total_Liabilities,248.2,263.1,45.4,35.6,15.4,17.2,27.4
