AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.5,1.0,0.6,0.7,1.7,0.4,0.8,0.7,0.7
Cash_from_Operations,-33.5,-29.6,-27.3,-20.4,-21.1,-12.5,-13.3,4.3,-50.7
Diluted_EPS,-42.154,-4.493,-6.162,-6.69,-5.583,-4.298,-3.168,-0.515,-1.484
Goodwill_Intangibles,0.9,0.9,0.9,0.9,0.9,0.9,1.1,1.3,1.4
LT_Debt,13.2,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-32.7,-30.9,-34.1,-32.1,-25.9,-19.8,-14.4,-21.3,-48.8
Revenue,61.9,62.2,61.3,63.4,57.3,53.3,55.4,54.2,52.4
Shares_Diluted,0.7751,6.8748,5.5381,4.8023,4.6425,4.607,4.5517,41.405,32.8823
Total_Assets,48.6,77.7,44.3,52.6,58.8,83.2,87.8,98.0,36.4
Total_Liabilities,46.0,43.6,24.0,25.3,25.9,30.2,25.5,29.3,35.8
