AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/28/2019,12/29/2018,12/30/2017,12/31/2016
Capital_Expenditures,11.9,3.5,0.5,0.2,0.4,0.3,1.5
Cash_from_Operations,-45.8,-28.9,-30.3,-32.3,-26.0,-23.1,-24.1
Diluted_EPS,-1.226,-1.601,-1.164,-2.362,-1.174,-1.029,-1.189
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,58.7,35.2,34.7,34.1,33.7,6.8,0.0
Net_Income,-36.2,-44.2,-28.7,-33.5,-23.8,-20.8,-24.1
Revenue,93.5,30.3,25.6,23.6,13.0,7.7,6.2
Shares_Diluted,29.5566,27.6168,24.7028,14.2048,20.2361,20.2361,20.2361
Total_Assets,277.1,134.9,152.0,105.3,42.2,37.0,
Total_Liabilities,89.8,67.0,48.1,50.6,47.9,19.2,
