AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.2,0.0,0.1,0.0,0.1,0.3,0.0,0.0,0.1,0.1
Cash_from_Operations,-13.4,-10.7,-13.1,-27.1,-79.2,-51.1,-22.7,-13.9,-9.1,-6.8
Diluted_EPS,-0.547,0.006,-0.392,-0.806,-2.695,-2.33,-1.024,-0.9,-0.52,-0.37
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,3.8,9.4,4.8,7.6,4.2,0.0,0.3
Net_Income,-32.9,0.4,-18.2,-30.8,-82.8,-59.0,-25.9,-17.6,-10.2,-7.3
Revenue,1.3,29.6,7.9,2.2,0.0,0.3,0.5,0.0,0.0,0.0
Shares_Diluted,60.2049,59.9066,46.5065,38.1708,30.7336,25.3116,25.286,19.5927,19.5927,19.5927
Total_Assets,51.3,42.9,19.3,26.8,44.1,40.5,84.8,21.1,10.3,2.1
Total_Liabilities,40.7,4.9,10.6,15.6,20.5,19.1,13.2,10.4,2.7,1.0
