AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,18.0,11.7,4.2,3.0,2.1,2.0,3.4,1.6
Cash_from_Operations,31.3,14.0,16.7,18.2,15.3,15.6,13.3,13.3
Diluted_EPS,-0.286,-0.465,0.289,-0.151,0.107,0.087,0.07,0.16699999999999998
Goodwill_Intangibles,339.2,317.1,29.0,14.0,2.2,2.2,2.2,2.2
LT_Debt,209.8,179.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-15.5,-24.6,15.4,-8.1,5.8,5.0,4.1,10.5
Revenue,218.5,173.4,70.5,65.7,60.1,54.7,50.3,48.1
Shares_Diluted,54.0242,53.0252,53.4813,53.4305,54.3951,57.476,58.9666,62.5265
Total_Assets,449.7,412.7,104.6,81.3,82.4,87.3,83.7,90.7
Total_Liabilities,299.7,264.9,43.7,37.8,33.3,30.5,27.5,24.5
