AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,0.0,0.0,0.1,0.1,,,,0.0
Cash_from_Operations,-59.9,-33.3,-45.1,-42.9,,,,-6.4
Diluted_EPS,-1.039,-0.94,-2.0,-3.12,-1.515,-1.869,-0.024,-0.059
Goodwill_Intangibles,0.5,0.5,0.5,3.8,3.1,2.4,2.3,2.3
LT_Debt,9.8,4.9,4.6,0.0,0.0,0.0,0.0,0.0
Net_Income,-68.7,-55.6,-65.1,-40.6,-19.9,-20.5,-5.0,-7.5
Revenue,0.5,40.0,,,,,,
Shares_Diluted,66.1339,59.1486,32.573,13.0003,13.1388,10.9685,209.3713,126.2404
Total_Assets,259.5,186.6,204.2,56.2,74.7,89.5,46.1,7.8
Total_Liabilities,29.0,38.6,19.4,13.5,11.3,9.6,11.7,2.4
