AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.3,0.7,0.2,0.5,0.1,,0.1,6.1,29.0,5.2
Cash_from_Operations,22.7,-4.9,-15.7,-7.3,-5.3,-2.4,73.9,-77.6,2.3,14.8
Diluted_EPS,-1.17,0.376,0.018,-0.93,5.633,-2.399,-1.263,-24.94,-0.036,0.59
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,31.8,31.1,32.0,29.8,2.9,0.0,59.6,132.6,230.6,167.4
Net_Income,-17.3,5.6,0.3,-13.7,83.1,-35.4,-18.8,-370.8,-0.5,8.1
Revenue,47.2,52.8,44.0,83.9,103.5,202.9,837.8,1238.7,1090.4,514.8
Shares_Diluted,14.8111,14.9083,14.7795,14.7659,14.7559,14.7669,14.8662,14.8662,14.8146,13.681
Total_Assets,352.0,377.6,376.9,372.7,375.3,293.9,481.5,743.1,1313.0,1162.5
Total_Liabilities,111.3,106.9,109.3,110.9,89.2,88.2,239.0,463.9,709.6,545.8
