AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,9.8,79.5,15.9,30.2,19.6,2.3,0.8,1.9
Cash_from_Operations,41.4,51.2,41.8,72.8,78.7,66.5,62.9,51.7
Diluted_EPS,-0.526,0.162,0.359,0.615,0.531,0.424,0.371,0.336
Goodwill_Intangibles,9.6,90.8,83.9,84.5,8.5,0.9,1.1,1.3
LT_Debt,22.7,42.8,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-54.2,16.6,37.0,62.7,52.7,38.8,37.7,34.1
Revenue,132.8,170.9,131.8,154.7,128.4,105.3,91.8,91.9
Shares_Diluted,102.964,103.0499,103.0499,102.0786,99.1489,91.3522,101.5522,101.5522
Total_Assets,722.3,661.5,580.4,540.9,436.5,248.9,265.9,203.7
Total_Liabilities,517.6,398.2,282.3,277.1,202.5,145.1,120.4,91.3
