AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,4.8,1.0,0.2,0.3,3.7,0.7,0.0,0.0,0.0
Cash_from_Operations,3.7,7.2,1.4,-30.4,-42.2,-31.9,-26.8,2.4,7.5
Diluted_EPS,-0.709,-1.942,-1.735,-2.848,-3.477,-6.201,-2.175,-0.687,-0.177
Goodwill_Intangibles,126.2,135.9,17.6,23.0,26.0,3.2,0.3,0.9,1.5
LT_Debt,137.8,195.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-25.6,-64.7,-47.9,-62.1,-61.1,-64.1,-30.2,-9.5,-2.5
Revenue,149.7,115.3,57.7,49.6,27.0,14.4,8.9,13.9,4.6
Shares_Diluted,36.0336,33.2984,27.5949,21.7977,17.5729,10.3326,13.8796,13.8796,13.8796
Total_Assets,424.8,518.3,177.7,108.5,117.8,88.6,22.3,28.3,30.1
Total_Liabilities,344.9,431.8,89.4,61.1,57.5,27.3,44.5,27.7,21.5
