AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.0,0.1,,0.0,0.0,,,,
Cash_from_Operations,-5.9,-5.9,-1.2,-0.9,-1.1,-0.1,0.0,0.0,0.0
Diluted_EPS,-12.949,-25.214,-18.736,-4.436,-9.723,-0.782,-0.778,0.0,0.0
Goodwill_Intangibles,10.2,11.8,,,,,,,0.0
LT_Debt,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-12.3,-9.1,-4.3,-1.0,-1.4,-0.1,-0.1,0.0,0.0
Revenue,0.2,0.3,0.5,0.5,0.1,0.0,0.0,0.0,0.0
Shares_Diluted,0.9533,0.3609,0.2287,0.2263,0.1467,0.1176,0.1167,10.0,10.0
Total_Assets,11.7,13.4,0.4,0.3,0.2,0.0,0.0,0.0,0.0
Total_Liabilities,7.4,14.1,5.2,1.2,0.2,0.2,0.1,0.0,0.0
