AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1.7,5.4,1.3,0.9,3.4,3.0,1.8
Cash_from_Operations,-7.2,-17.4,-3.6,-21.9,-16.5,-20.8,-5.6
Diluted_EPS,-0.068,4.575,-1.384,-1.0,-1.124,-1.281,-0.53
Goodwill_Intangibles,2.6,2.5,11.4,31.0,2.0,2.7,0.3
LT_Debt,0.0,0.1,29.9,29.6,0.4,0.5,0.6
Net_Income,-1.8,120.8,-32.9,-22.3,-24.5,-22.2,-8.7
Revenue,73.7,59.8,54.7,47.0,62.8,49.5,38.8
Shares_Diluted,26.5693,26.3979,23.7579,22.3537,21.7819,17.3101,16.3627
Total_Assets,235.3,232.1,144.2,124.0,109.9,73.8,92.7
Total_Liabilities,21.6,18.1,56.6,51.0,17.2,13.2,12.0
