AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,71.0,63.0,60.0,48.0,41.6,60.4,79.3
Cash_from_Operations,-4.0,162.0,205.0,231.0,274.6,306.7,312.9
Diluted_EPS,-8.832,-0.68,-1.686,3.232,2.27,1.789,2.914
Goodwill_Intangibles,172.0,259.0,242.0,215.0,228.9,91.5,
LT_Debt,445.0,659.0,699.0,742.0,0.0,0.0,0.0
Net_Income,-295.0,-23.0,-57.0,106.0,73.6,58.0,94.5
Revenue,3326.0,3826.0,3603.0,3654.0,3742.9,3853.4,3741.0
Shares_Diluted,33.4,33.8,33.8,32.8,32.4286,32.4286,32.4286
Total_Assets,1649.0,1754.0,2014.0,1952.0,2011.1,1869.1,2035.0
Total_Liabilities,1721.0,1576.0,1766.0,1712.0,734.5,694.6,
