AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2.0,5.4,6.7,7.7,7.7,13.5,28.6
Cash_from_Operations,86.7,100.7,97.7,32.4,38.2,30.2,35.9
Diluted_EPS,0.503,-2.277,1.213,1.919,1.55,1.984,2.452
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,7.3,-34.1,18.3,28.9,23.3,29.7,36.6
Revenue,496.1,439.2,371.4,324.7,288.0,292.7,291.7
Shares_Diluted,14.6199,14.9648,15.1074,15.084,15.0218,14.9759,14.9238
Total_Assets,1634.4,1490.1,1357.0,1154.1,1085.8,1144.2,1072.3
Total_Liabilities,1270.0,1134.0,938.2,749.8,691.3,744.8,690.5
