AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,4.9,3.0,3.8,3.1,6.4,2.8,2.3,1.2,2.7
Cash_from_Operations,35.1,34.8,14.2,19.5,22.9,16.9,11.4,5.5,5.4
Diluted_EPS,1.253,1.036,0.882,1.133,0.857,0.55,0.424,0.23,0.203
Goodwill_Intangibles,118.7,124.8,64.8,43.6,32.1,33.3,24.1,24.4,21.2
LT_Debt,0.0,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,26.9,21.2,17.9,22.9,17.2,10.6,7.8,3.9,3.2
Revenue,154.4,129.4,117.2,105.6,100.9,89.2,78.4,71.1,64.5
Shares_Diluted,21.475,20.479,20.326,20.242,20.033,19.241,18.316,17.008,15.764000000000001
Total_Assets,292.8,252.8,188.3,153.1,126.3,101.9,90.7,81.5,70.5
Total_Liabilities,38.7,80.2,40.2,22.9,16.6,14.4,12.8,13.3,13.9
