AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,0.1,2.3,2.8,5.6,8.2,4.0,2.7
Cash_from_Operations,-2.5,-10.9,10.7,-3.7,-13.9,-10.7,-6.0
Diluted_EPS,-0.127,-0.169,-0.275,-0.135,-0.111,-0.144,-0.091
Goodwill_Intangibles,8.7,0.8,1.3,1.2,0.2,0.0,0.0
LT_Debt,0.0,0.0,0.0,32.6,30.6,0.0,0.0
Net_Income,-15.2,-19.9,-31.9,-15.6,-12.8,-16.5,-10.5
Revenue,46.6,50.6,66.8,128.5,101.2,40.4,10.0
Shares_Diluted,118.944,118.214,116.1237,115.0817,114.8214,114.8613,114.8613
Total_Assets,61.4,84.4,111.6,133.2,140.6,50.9,23.5
Total_Liabilities,43.3,53.9,66.1,61.2,55.3,16.6,7.6
