AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,0.4,3.1,10.6,0.3,9.4,16.8,8.3
Cash_from_Operations,-28.5,-23.4,9.1,-8.4,-4.9,-4.7,1.5
Diluted_EPS,,-2.248,-1.101,-1.131,-0.615,-0.297,-0.291
Goodwill_Intangibles,8.0,19.8,13.4,15.2,9.5,8.1,6.7
LT_Debt,57.3,16.6,19.5,21.2,15.8,4.1,5.8
Net_Income,,-50.5,-23.0,-22.5,-12.2,-5.9,-5.8
Revenue,51.1,204.5,138.2,52.5,43.6,34.1,29.8
Shares_Diluted,22.4373,20.9097,19.8613,19.8612,19.8612,19.8612,
Total_Assets,,98.3,161.7,126.5,82.6,59.7,39.0
Total_Liabilities,92.0,69.1,90.9,62.1,53.2,41.7,35.8
