AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,125.3,-21.3,96.4,137.2,100.7,107.0,88.5,64.7
Diluted_EPS,0.354,-0.786,-2.748,-3.229,-1.396,1.993,0.585,0.62
Goodwill_Intangibles,41.2,49.8,58.5,84.1,101.8,8.0,,
LT_Debt,3164.1,3943.8,4111.7,4962.4,5609.3,389.7,502.4,826.1
Net_Income,45.8,-101.0,-353.3,-414.5,-168.5,88.5,76.1,80.6
Revenue,398.4,362.9,307.5,553.5,470.8,164.4,142.1,112.7
Shares_Diluted,129.3,128.496,128.548,128.391,120.677,44.399,130.0,130.0
Total_Assets,4750.4,5638.4,6211.9,7414.3,8660.7,1839.4,1802.2,2057.0
Total_Liabilities,3362.6,4183.1,4546.3,5295.3,5953.8,759.6,576.3,949.1
