AAII_YR_DATA,12/31/2018,12/31/2017,12/31/2016,12/31/2015,06/30/2015,06/30/2014,06/30/2013
Capital_Expenditures,0.0,0.0,0.2,0.0,0.0,0.1,0.0
Cash_from_Operations,-3.0,-3.1,-3.3,-2.1,-3.7,-5.1,-4.2
Diluted_EPS,-0.04,-0.067,-0.091,-0.055,-0.122,-0.195,-0.177
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,4.1,6.3,7.9,5.7,4.2,2.2,1.9
Net_Income,-4.0,-4.2,-4.7,-2.6,-5.5,-7.1,-5.2
Revenue,1.5,1.2,1.2,0.8,0.8,0.8,0.5
Shares_Diluted,100.5386,62.2146,51.2638,48.3681,45.1901,36.4101,29.479
Total_Assets,2.5,2.4,2.3,2.0,1.7,1.2,1.0
Total_Liabilities,4.6,7.1,8.7,6.4,5.2,3.1,3.2
