AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,9.4,5.5,9.9,11.6,6.4,8.2,9.9,9.0,6.9
Cash_from_Operations,4.6,46.1,24.5,10.1,24.1,38.6,65.8,22.5,10.6
Diluted_EPS,2.001,1.038,-0.712,1.71,-0.989,-5.437,1.617,0.737,1.3940000000000001
Goodwill_Intangibles,87.6,89.8,94.4,82.5,89.5,92.8,209.5,309.4,77.4
LT_Debt,114.2,111.1,138.7,111.7,120.1,129.8,158.8,219.2,0.0
Net_Income,24.8,12.8,-8.7,20.7,-11.9,-64.8,19.2,8.6,15.9
Revenue,543.5,465.8,492.4,548.2,491.6,500.2,567.1,487.1,349.2
Shares_Diluted,12.403,12.33,12.284,12.114,12.032,11.924,11.873,11.666,11.415
Total_Assets,511.8,453.9,468.9,443.5,431.3,426.7,578.5,635.4,308.1
Total_Liabilities,303.1,268.1,300.9,267.1,273.3,268.3,345.4,411.1,79.4
