AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,,,0.9,0.0,0.0,0.1,,
Cash_from_Operations,-0.9,-0.8,-1.1,-0.6,-0.2,-0.1,-0.7,-0.2
Diluted_EPS,-3.123,-270.587,,,,,,
Goodwill_Intangibles,3.8,3.8,2.1,0.0,0.9,,,
LT_Debt,0.4,0.9,1.0,0.0,0.0,0.0,0.1,0.1
Net_Income,-2.8,-6.4,-6.3,-3.7,-2.3,-3.9,-13.1,-11.0
Revenue,3.5,4.5,2.2,1.6,1.2,1.4,0.9,0.0
Shares_Diluted,0.9085,0.0235,,,,,,
Total_Assets,4.9,4.9,3.3,1.3,2.5,1.2,1.3,0.0
Total_Liabilities,13.8,10.8,8.2,4.7,4.1,1.8,1.4,1.8
