AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,-25.6,82.2,53.1,64.6,27.4,43.8,69.1,-96.4,-119.4
Diluted_EPS,-4.435,-0.707,-13.084,-10.292,-6.012,-2.635,3.471,5.463,-1.591
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,117.1,70.9,213.5,272.6,296.9,299.1,211.0,249.0,188.0
Net_Income,-12.0,-1.9,-35.4,-27.6,-16.0,-7.0,9.2,13.9,-3.4
Revenue,14.9,16.8,26.4,44.0,47.3,51.1,68.3,64.0,49.5
Shares_Diluted,2.7111,2.7111,2.7092,2.6863,2.6656,2.6506,2.6366,2.5351,2.1624
Total_Assets,214.7,242.2,328.0,427.3,493.2,534.6,584.4,632.8,539.9
Total_Liabilities,119.7,135.2,219.1,279.2,302.5,312.7,333.8,364.0,299.0
