AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017
Capital_Expenditures,0.9,3.1,0.4,0.1,0.1,0.0
Cash_from_Operations,-228.0,-100.9,-69.9,-30.9,-15.4,-4.0
Diluted_EPS,-8.737,-4.935,-2.592,-1.69,-0.819,-0.282
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,2.5,4.0
Net_Income,-276.3,-143.8,-68.6,-44.0,-17.5,-6.0
Revenue,10.6,37.0,0.0,0.0,0.0,0.0
Shares_Diluted,31.629,29.1389,26.446,26.0128,21.3729,21.3729
Total_Assets,1163.3,527.7,347.6,393.0,15.9,2.1
Total_Liabilities,37.1,25.6,8.7,3.1,3.8,15.5
