AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,03/31/2014
Capital_Expenditures,2017.8,115.9,88.2,204.8,150.2,65.4,28.5,61.4,103.2,11.2
Cash_from_Operations,1018.9,230.9,131.5,126.2,102.4,51.0,1.7,-10.4,75.8,6.4
Diluted_EPS,4.826,0.71,-0.453,0.024,1.5,-0.53,-2.924,-8.432,-3.107,2.275
Goodwill_Intangibles,,,0.0,17.6,17.6,17.6,17.6,17.5,23.0,
LT_Debt,1054.8,320.0,115.0,170.1,78.8,25.0,12.7,11.2,11.2,9.0
Net_Income,452.5,35.5,-13.5,0.7,42.3,-12.5,-54.5,-116.7,-28.8,3.9
Revenue,1695.2,419.6,144.5,191.3,165.4,108.1,42.3,47.5,47.6,17.5
Shares_Diluted,96.3282,49.9521,29.9116,29.3609,28.2178,23.59,18.6516,13.8351,9.2793,1.7318
Total_Assets,3937.4,1556.4,1005.3,1125.5,1004.3,834.4,316.5,264.9,451.4,45.6
Total_Liabilities,2298.1,997.9,660.4,779.9,669.7,555.2,75.1,65.1,134.9,21.2
