AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,194.1,216.3,125.2,116.9,118.8,132.3,156.2
Cash_from_Operations,392.1,342.0,319.2,291.4,12.7,-1473.3,515.9
Diluted_EPS,1.888,2.49,0.164,1.335,1.986,3.626,3.3
Goodwill_Intangibles,899.7,896.9,657.8,663.3,791.5,740.9,773.0
LT_Debt,1957.3,1961.0,1523.8,1507.6,2111.5,1919.0,29.6
Net_Income,126.3,167.6,11.2,94.1,144.2,276.3,256.1
Revenue,1958.1,1932.1,1716.5,1598.6,1628.2,1757.3,3060.7
Shares_Diluted,66.9,67.3,68.2,70.5,72.6,76.2,77.7
Total_Assets,3932.6,3565.3,2907.0,2911.8,3645.7,4093.6,5396.1
Total_Liabilities,3536.9,3234.4,2650.6,2543.0,3437.9,3727.7,4835.5
