AAII_YR_DATA,11/30/2022,11/30/2021,11/30/2020,11/30/2019,11/30/2018,11/30/2017,11/30/2016,11/30/2015
Capital_Expenditures,140.0,149.1,171.3,111.1,92.5,78.7,,
Cash_from_Operations,600.7,514.2,507.6,449.7,212.3,168.4,,
Diluted_EPS,8.281,7.702,3.194,2.273,0.937,1.402,,
Goodwill_Intangibles,3890.0,2469.0,2635.0,2763.5,2880.0,,,
LT_Debt,2224.3,802.0,1111.4,0.0,0.0,0.0,0.0,0.0
Net_Income,428.4,399.8,164.8,117.2,48.3,72.3,,
Revenue,6324.5,5587.0,4719.5,4707.9,2463.2,1990.2,1587.7,1416.7
Shares_Diluted,51.74,51.914,51.602,51.5442,51.5442,51.5442,,
Total_Assets,6669.8,5046.4,5177.6,4653.8,4767.0,,,
Total_Liabilities,3973.9,2426.1,2875.5,3183.9,3447.2,,,
