AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,-0.5,-0.4,-0.3,-1.0,-1.5,-2.5,0.7,1.8,-0.7
Diluted_EPS,-0.005,-0.012,-0.008,-0.014,-0.018,-0.019,0.042,-0.045,-0.018000000000000002
Goodwill_Intangibles,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.7,0.3
LT_Debt,2.5,2.4,1.8,1.6,1.2,1.4,0.0,0.9,0.0
Net_Income,-0.4,-0.8,-0.5,-0.9,-1.2,-1.3,3.0,-2.9,-1.1
Revenue,1.7,1.4,1.9,1.5,6.9,3.6,13.2,1.2,3.3
Shares_Diluted,68.105,68.105,68.105,66.2891,64.9149,64.7854,71.93,63.721,63.721000000000004
Total_Assets,1.1,1.2,1.3,1.5,2.0,3.7,8.7,5.0,2.8
Total_Liabilities,3.3,3.0,2.3,2.0,1.6,2.3,6.2,5.6,0.6
