AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,0.5,1.9,1.8,3.5,73.4,56.4,2.2,0.8
Cash_from_Operations,1.3,-52.9,-26.7,-75.6,25.6,116.2,12.7,0.1
Diluted_EPS,6.672,2.307,-56.466,-51.205,-130.45,-289.286,-32.558,-41.752
Goodwill_Intangibles,0.2,0.4,2.1,0.2,0.2,0.2,0.1,
LT_Debt,20.3,25.8,22.8,27.4,32.0,0.0,0.0,0.0
Net_Income,91.3,31.0,-61.0,-56.0,-131.4,-83.7,-35.9,-46.1
Revenue,329.3,355.4,312.3,310.9,279.8,110.7,59.4,23.0
Shares_Diluted,13.6802,13.4552,1.0806,1.0928,1.0072,0.2892,1.1038,1.1038
Total_Assets,322.6,367.5,462.2,562.5,529.9,279.2,34.7,
Total_Liabilities,375.7,510.5,633.9,667.1,578.0,366.6,113.2,
