AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,2.7,1.8,0.8,0.0,0.1,0.0,0.4,5.7,4.3
Cash_from_Operations,-72.0,-39.6,-43.5,-59.9,-10.5,-14.0,-16.3,-2.7,-9.9
Diluted_EPS,-0.514,0.014,-0.31,-0.536,-0.408,-0.529,-0.943,-3.239,-5.644
Goodwill_Intangibles,,,,,0.0,6.8,7.8,12.0,9.9
LT_Debt,0.0,0.0,0.0,0.0,21.4,32.5,31.4,38.1,20.2
Net_Income,-80.8,2.1,-37.5,-51.3,-34.1,-37.5,-53.2,-108.1,-111.0
Revenue,16.9,4.3,2.2,7.9,42.8,41.9,73.7,80.7,59.2
Shares_Diluted,157.3433,146.9045,121.1681,95.6654,83.4754,70.8591,56.4411,33.384,19.6617
Total_Assets,370.0,426.1,247.5,237.3,265.8,250.3,265.4,252.9,164.7
Total_Liabilities,45.3,32.2,39.7,65.9,75.2,80.3,84.2,74.9,35.6
