AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,3.6,3.8,4.0,4.1,0.9,1.9,1.1,1.1,0.4,0.1
Cash_from_Operations,-34.9,-42.5,-60.1,-87.0,-56.2,-45.9,-34.4,-18.2,0.5,-25.9
Diluted_EPS,-10.216,-10.951,-17.906,-26.275,-32.527,-33.419,-22.029,-2.614,-0.39,-1.351
Goodwill_Intangibles,34.9,38.0,18.6,26.6,29.0,31.3,11.1,0.1,14.4,14.5
LT_Debt,55.4,62.5,60.6,38.3,27.9,0.0,0.0,0.0,21.7,15.1
Net_Income,-73.3,-62.5,-89.9,-106.8,-82.6,-64.0,-40.2,-41.2,-5.8,-19.1
Revenue,90.5,80.7,55.0,83.7,68.1,36.5,20.7,38.1,44.7,35.2
Shares_Diluted,7.1757,5.7057,5.0233,4.0654,2.5402,1.9159,1.8233,15.771,14.913,14.1523
Total_Assets,165.4,199.9,169.0,204.4,168.4,92.2,114.3,140.8,139.1,53.2
Total_Liabilities,165.8,159.0,169.5,122.5,101.5,64.6,30.7,21.9,43.4,29.4
