AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,3.1,0.5,1.6,0.3,0.9,0.1,0.1,0.1,0.0
Cash_from_Operations,-93.4,-63.0,-84.1,-65.0,1.9,-34.9,-18.7,-15.0,-17.8
Diluted_EPS,-3.0,-1.754,-3.718,-3.98,-2.412,-2.569,-1.812,-3.399,-10.057
Goodwill_Intangibles,0.0,41.6,41.6,41.6,41.6,41.6,41.6,41.7,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-129.9,-62.2,-97.6,-90.8,-42.8,-44.3,-28.5,-23.8,-39.0
Revenue,6.3,79.1,16.0,14.8,9.0,,,,
Shares_Diluted,43.2804,35.4271,26.2588,22.8016,17.7504,17.2262,15.7026,6.9989,3.8787
Total_Assets,191.1,283.3,339.9,268.0,169.3,98.1,133.7,71.2,27.1
Total_Liabilities,22.1,42.7,66.7,57.4,56.2,18.2,15.0,12.7,2.6
