AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,,0.4,0.6,2.3,5.9,2.7,0.6,0.7
Cash_from_Operations,,-41.8,-15.2,-28.5,-10.3,-4.0,-33.9,-23.0
Diluted_EPS,-0.88,-1.337,-2.038,-3.045,-1.118,-11.117,-10.017,-11.022
Goodwill_Intangibles,2.6,4.5,5.0,5.6,37.2,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-18.7,-28.3,-43.1,-64.0,-23.3,-28.6,-25.8,-28.4
Revenue,140.3,114.1,83.0,203.5,272.4,204.9,50.5,24.4
Shares_Diluted,21.2016,21.1831,21.1548,21.0288,20.8658,2.577,2.577,2.577
Total_Assets,136.4,151.6,199.0,235.5,346.5,271.2,19.1,10.2
Total_Liabilities,75.5,80.6,99.7,85.1,121.4,53.2,11.6,12.1
