AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,06/30/2017,06/30/2016
Capital_Expenditures,0.8,0.1,0.1,0.2,0.8,,
Cash_from_Operations,-28.7,-8.1,-7.4,2.6,-12.6,-1.0,-0.4
Diluted_EPS,-7.579,-12.76,-15.327,-36.802,-24.325,-4.051,-0.813
Goodwill_Intangibles,17.6,3.5,9.4,11.4,12.4,,
LT_Debt,0.7,1.3,0.0,0.0,0.0,0.0,0.0
Net_Income,-55.9,-35.5,-34.4,-71.8,-19.5,-1.8,-0.4
Revenue,29.6,26.8,99.0,128.4,122.2,,
Shares_Diluted,7.3707,2.7822,2.2449,1.95,0.8027,0.4358,0.4825
Total_Assets,53.3,29.4,56.8,80.4,163.0,53.9,60.4
Total_Liabilities,76.5,91.5,101.1,102.6,115.2,1.5,0.3
